,name,mTurkID,subID,drive_name,drive_index,time,SurveyPage_Question1,SurveyPage_Question2,SurveyPage_Question3,SurveyPage_Question4,SurveyPage_Question5,SurveyPage_Question6,SurveyPage_Question7,SurveyPage_Question8,SurveyPage_Question9,SurveyPage_Question10,SurveyPage_Question11,SurveyPage_Question12,SurveyPage_Question13,SurveyPage_Question14,SurveyPage_Question16,SurveyPage_Question15
154,['value'],[' p79'],['302'],['1410'],['2'],['Wed Feb 15 2023 17:26:12 GMT-0700 (Mountain Standard Time)'],['Orange'],['self driving scooter'],['36-45'],['Male'],"['Other', 'banking']","[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['2'],['1'],['2'],['5'],['none'],,['Yes'],['no issues; was fun and interesting; thanks']
155,['value'],[' p9'],['94'],['3210'],['2'],['Tue Jan 31 2023 13:24:22 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['46-55'],['Male'],"['Other', 'finance']","[""Bachelor's_degree(e.g. BA; BS)""]",['0'],['0'],['0'],['0'],['0'],['1'],['none'],['1'],['Yes'],['Self driving vehicles will never be mainstream. The companies that make these devices will be sued out of existence once more people start dying while using them. The concept is interesting however as I said; the companies will be destroyed by lawsuits. ']
156,['value'],[' p20'],['183'],['2111'],['2'],['Fri Feb 10 2023 21:16:35 GMT-0500 (Colombia Standard Time)'],['Blue'],['self driving scooter'],[' 56'],['Male'],"['Other', 'business management and administration']","[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['2'],['2'],['2'],"['2', '5']",['5'],['Electric_bike'],['5'],['Yes'],['it was a good study and i enjoyed riding the self driving scooter']
157,['value'],[' p72'],['171'],['1401'],['2'],['Fri Feb 10 2023 20:07:57 GMT-0600 (Central Standard Time)'],['Orange'],['Scooter'],['36-45'],['Female'],['Education'],"[""Bachelor's_degree(e.g. BA; BS)""]",['2'],['1'],['1'],['2'],"['1', '4']",['7'],"['Electric_skateboard_similar', 'none']",['7'],['Yes'],
158,['value'],[' p35'],['83'],['2101'],['2'],['Tue Jan 31 2023 12:24:07 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['18-25'],['Male'],"['Other', 'Construction']",['High_school_degree_or_equivalent'],['1'],['1'],['2'],['1'],['1'],['6'],"['Electricscooter', 'Segway']",['7'],['Yes'],['I had no issues while completing this study.']
159,['value'],[' p33'],['36'],['4310'],['2'],['Mon Jan 30 2023 18:29:55 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['26-35'],['Female'],['Education'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['2'],['2'],['1'],['0'],['4'],['none'],['4'],['Yes'],['none']
160,['value'],[' p220'],['9'],['1401'],['2'],['Mon Jan 30 2023 14:19:25 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['46-55'],['Female'],"['Other', 'Retail']",['Associate degree'],['1'],['0'],['1'],['1'],['1'],['7'],['Electric_bike'],['6'],['Yes'],
161,['value'],[' p117'],['67'],['4301'],['2'],['Mon Jan 30 2023 15:49:51 GMT-0800 (Pacific Standard Time)'],['Orange'],['Motorized Segway'],['18-25'],['Female'],['Technology'],['High_school_degree_or_equivalent'],['1'],['1'],['1'],['2'],"['2', '3']",['6'],"['Electricscooter', 'Electric_bike', 'Segway']",['7'],['No'],['No']
162,['value'],[' p194'],['283'],['3201'],['2'],['Wed Feb 15 2023 18:25:22 GMT-0600 (Central Standard Time)'],['Orange'],['e-scooter'],['36-45'],['Female'],['Medicine'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],['0'],,['none'],,['Yes'],['no']
163,['value'],[' p230'],['152'],['3200'],['2'],['Fri Feb 10 2023 15:56:16 GMT-1000 (Hawaii-Aleutian Standard Time)'],['Orange'],['Self Driving Scooter'],['18-25'],['Female'],['Agriculture'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['1'],['0'],['0'],,['none'],,['Yes'],
164,['value'],[' p258'],['270'],['1410'],['2'],['Wed Feb 15 2023 19:25:11 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['26-35'],['Male'],"['Other', 'unemployed']",['High_school_degree_or_equivalent'],['1'],['2'],['1'],['2'],['0'],,['none'],,['Yes'],['n/a']
165,['value'],[' p76'],['17'],['2101'],['2'],['Mon Jan 30 2023 15:59:34 GMT-0500 (Eastern Standard Time)'],['Orange'],['automonous scooter'],['46-55'],['Female'],['Medicine'],"['Other', 'some college']",['1'],['1'],['1'],['2'],['0'],,['none'],,['Yes'],['n/a']
166,['value'],[' p26'],['278'],['2110'],['2'],['Wed Feb 15 2023 19:25:17 GMT-0500 (Eastern Standard Time)'],['Blue'],['self driving scooter'],['36-45'],['Male'],"['Other', 'Media and design']","[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['2'],['1'],['5'],['Electric_bike'],['5'],['Yes'],
167,['value'],[' p264'],['49'],['2101'],['2'],['Mon Jan 30 2023 18:38:47 GMT-0500 (Eastern Standard Time)'],['Orange'],['Self Driving Scooter'],['36-45'],['Male'],['Engineering'],['Associate degree'],['1'],['0'],['1'],['1'],"['2', '4']",['1'],['none'],['4'],['Yes'],
168,['value'],[' p149'],['296'],['1400'],['2'],['Wed Feb 15 2023 18:25:40 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['18-25'],['Male'],"['Other', 'N/A']",['High_school_degree_or_equivalent'],['0'],['0'],['0'],['0'],['0'],['3'],['Segway'],['5'],['Yes'],
169,['value'],[' p104'],['23'],['2111'],['2'],['Mon Jan 30 2023 16:04:32 GMT-0500 (Eastern Standard Time)'],['Orange'],['E scooter'],['46-55'],['Female'],['Liberal Arts'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['2'],['1'],"['2', '4']",['6'],['none'],,['Yes'],
170,['value'],[' p261'],['186'],['3200'],['2'],['Fri Feb 10 2023 18:19:53 GMT-0800 (Pacific Standard Time)'],['Orange'],['self driving scooter'],['18-25'],['Male'],['Agriculture'],['Less_than_a_high_school_diploma'],['0'],['1'],['1'],['0'],['0'],['4'],"['Electricscooter', 'Segway']",['7'],['Yes'],
171,['value'],[' p310'],['326'],['4310'],['2'],['Wed Feb 15 2023 19:07:38 GMT-0600 (Central Standard Time)'],['Orange'],['Scooter'],['26-35'],['Female'],"['Other', 'NA']",['High_school_degree_or_equivalent'],['1'],['2'],['2'],['2'],['0'],,['none'],,['Yes'],['Very interesting; I enjoyed it']
172,['value'],[' p263'],['301'],['1411'],['2'],['Wed Feb 15 2023 18:26:06 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['18-25'],['Female'],['Liberal Arts'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['2'],['2'],['1'],"['1', '2', '3', '4', '5']",['6'],['none'],['4'],['Yes'],
173,['value'],[' p270'],['274'],['2100'],['2'],['Wed Feb 15 2023 18:25:13 GMT-0600 (Central Standard Time)'],['Orange'],['dscooter'],['46-55'],['Male'],"['Other', 'travel']",['High_school_degree_or_equivalent'],['1'],['1'],['1'],['1'],['1'],['6'],['none'],['4'],['Yes'],
174,['value'],[' p280'],['309'],['2111'],['2'],['Wed Feb 15 2023 18:27:40 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['46-55'],['Male'],"['Other', 'homemaker']",['High_school_degree_or_equivalent'],['1'],['2'],['2'],['2'],['0'],,['none'],,['Yes'],"[""I wasn't sure if I was supposed to indicate stop at the stop signs.  I just kind of ignored them if there was no traffic.""]"
175,['value'],[' p221'],['184'],['3200'],['2'],['Fri Feb 10 2023 21:16:54 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['26-35'],['Female'],"['Other', 'healthcare']","['Other', 'trade school']",['0'],['0'],['1'],['2'],"['4', '5']",['7'],['none'],['4'],['Yes'],['none.']
176,['value'],[' p292'],['119'],['2111'],['2'],['Fri Feb 10 2023 20:24:28 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['18-25'],"['Other', 'Non=Binary']",['Liberal Arts'],['High_school_degree_or_equivalent'],['1'],['1'],['1'],['1'],['0'],['7'],['none'],,['No'],
177,['value'],[' p171'],['262'],['4310'],['2'],['Wed Feb 15 2023 16:25:05 GMT-0800 (Pacific Standard Time)'],['Orange'],['e scooter'],[' 56'],['Male'],['Technology'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['2'],['2'],['2'],['2'],['0'],,['none'],,['Yes'],
178,['value'],[' p158'],['234'],['1400'],['2'],['Wed Feb 15 2023 18:24:35 GMT-0600 (Central Standard Time)'],['Orange'],['Scooter'],['26-35'],['Male'],"['Other', 'Retail']",['High_school_degree_or_equivalent'],['1'],['1'],['1'],['2'],['1'],['5'],"['Electricscooter', 'Electric_bike']",['7'],['Yes'],['It was a fun experiment to engage in; although it would be interesting if it was more interactive and you actually could stop/brake']
179,['value'],[' p97'],['44'],['1410'],['2'],['Mon Jan 30 2023 17:34:35 GMT-0600 (Central Standard Time)'],['Orange'],['self-driving scooter'],['46-55'],['Female'],['Liberal Arts'],['Doctoral_degree (e.g. PhD; EdD)'],['1'],['1'],['1'],['1'],"['1', '4']",['6'],['none'],,['Yes'],['no; thanks']
180,['value'],[' p34'],['212'],['2110'],['2'],['Fri Feb 10 2023 21:31:11 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],[' 56'],['Male'],['Liberal Arts'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],['1'],['6'],['Electricscooter'],['7'],['Yes'],['Very interesting! I enjoyed this exercise a lot!']
181,['value'],[' p8'],['37'],['4311'],['2'],['Mon Jan 30 2023 17:31:16 GMT-0600 (Central Standard Time)'],['Orange'],['Scooter'],['26-35'],['Male'],"['Other', 'Culinary Arts']",['Associate degree'],['1'],['1'],['1'],['1'],['0'],,['none'],,['Yes'],
182,['value'],[' p89'],['321'],['4301'],['2'],['Wed Feb 15 2023 19:35:17 GMT-0500 (Eastern Standard Time)'],['Orange'],['A self driving scooter'],['36-45'],['Male'],"['Other', 'construction']",['High_school_degree_or_equivalent'],['1'],['0'],['0'],['0'],['1'],['4'],['none'],['4'],['Yes'],['Everything was fine. All was clear and worked as it should.']
183,['value'],[' p235'],['243'],['2101'],['2'],['Wed Feb 15 2023 16:24:47 GMT-0800 (Pacific Standard Time)'],['Orange'],['electric scooter'],['26-35'],['Female'],['Science'],['High_school_degree_or_equivalent'],['1'],['1'],['2'],['1'],"['1', '4']",['7'],['Electricscooter'],['5'],['Yes'],['I thought the study was fun']
184,['value'],[' p268'],['38'],['4310'],['2'],['Mon Jan 30 2023 17:31:34 GMT-0600 (Central Standard Time)'],['Blue'],['Self Service Vehicle'],[' 56'],['Female'],"['Other', 'Public Service']","[""Bachelor's_degree(e.g. BA; BS)""]",['2'],['1'],['2'],['2'],"['2', '4']",['6'],['none'],,['No'],
185,['value'],[' p147'],['235'],['1401'],['2'],['Wed Feb 15 2023 16:24:39 GMT-0800 (Pacific Standard Time)'],['Orange'],['scooter'],['26-35'],['Male'],"['Other', 'Finance']","[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],"['1', '3', '4']",['5'],['none'],,['Yes'],['No. Thank you.']
186,['value'],[' p129'],['75'],['1401'],['2'],['Mon Jan 30 2023 18:53:54 GMT-0500 (Eastern Standard Time)'],['Orange'],['E-Scooter'],['18-25'],['Male'],['Medicine'],['High_school_degree_or_equivalent'],['1'],['1'],['0'],['1'],['0'],['4'],['none'],['4'],['Yes'],['it was fun :)']
187,['value'],[' p115'],['231'],['4311'],['2'],['Wed Feb 15 2023 19:24:25 GMT-0500 (Eastern Standard Time)'],['Orange'],['self-driving scooter'],[' 56'],['Female'],['Education'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['2'],['2'],['2'],['2'],['0'],,['none'],,['Yes'],['It seemed to me as I went along that the rule of the road was that robots stopped for other vehicles; but I noticed that my scooter stopped on its own in the last scenario despite my decision to keep going. That makes me feel like the scooter is safe. ']
188,['value'],[' p134'],['268'],['1410'],['2'],['Wed Feb 15 2023 18:25:13 GMT-0600 (Central Standard Time)'],['Orange'],['a scooter'],['26-35'],['Female'],['Science'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['1'],['1'],['1'],['6'],['none'],,['Yes'],
189,['value'],[' p124'],['149'],['2111'],['2'],['Fri Feb 10 2023 19:55:22 GMT-0600 (Central Standard Time)'],['Orange'],['Self driving scooter that looks like a segue'],['18-25'],['Male'],['Liberal Arts'],"[""Bachelor's_degree(e.g. BA; BS)""]",['0'],['0'],['1'],['0'],['0'],['4'],['none'],,['Yes'],
190,['value'],[' p103'],['203'],['1401'],['2'],['Fri Feb 10 2023 20:27:45 GMT-0600 (Central Standard Time)'],['Green'],['scooter'],['26-35'],['Female'],['Liberal Arts'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],['0'],['4'],['Electricscooter'],['5'],['Yes'],['it was fun']
191,['value'],[' p24'],['2'],['4300'],['2'],['Fri Jan 27 2023 21:59:03 GMT-0500 (Eastern Standard Time)'],['Orange'],['self driving scooter/segway'],['18-25'],"['Other', 'trans man']",['Mathematics'],"['Other', 'some college no degree']",['2'],['2'],['1'],['2'],"['1', '3', '4']",['4'],['none'],['7'],['Yes'],['Some of the questions were kind of confusing; especially the ones that say please answer if you r answer to the previous answer was none. Other than that; everything went well']
192,['value'],[' p196'],['50'],['2100'],['2'],['Mon Jan 30 2023 15:38:46 GMT-0800 (Pacific Standard Time)'],['Orange'],['self-driving scooter'],['46-55'],['Female'],['Education'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['1'],['2'],['1'],['1'],['7'],['none'],,['Yes'],
193,['value'],[' p278'],['211'],['2101'],['2'],['Fri Feb 10 2023 20:29:55 GMT-0600 (Central Standard Time)'],['Orange'],['E scooter'],['46-55'],['Female'],['Liberal Arts'],['High_school_degree_or_equivalent'],['1'],['1'],['1'],['1'],['3'],['7'],['none'],,['Yes'],
194,['value'],[' p190'],['121'],['3201'],['2'],['Fri Feb 10 2023 18:28:51 GMT-0700 (Mountain Standard Time)'],['Orange'],['SELF DRIVING SCOOTER'],['36-45'],"['Other', 'NON-BINARY']","['Other', 'RETAIL']",['High_school_degree_or_equivalent'],['1'],['0'],['0'],['0'],['1'],['3'],['none'],,['Yes'],
195,['value'],[' p46'],['45'],['1411'],['2'],['Mon Jan 30 2023 18:36:53 GMT-0500 (Eastern Standard Time)'],['Orange'],['Scooter'],['36-45'],['Male'],['Technology'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['2'],['0'],"['1', '4']",['7'],['none'],['4'],['Yes'],['I liked it. Interactive studies like this are far more enjoyable.']
196,['value'],[' p208'],['244'],['2110'],['2'],['Wed Feb 15 2023 19:24:48 GMT-0500 (Eastern Standard Time)'],['Orange'],['self driving segway'],['18-25'],['Male'],['Technology'],['High_school_degree_or_equivalent'],['1'],['2'],['2'],['2'],"['1', '4']",['7'],['Electricscooter'],['6'],['Yes'],
197,['value'],[' p301'],['41'],['1401'],['2'],['Mon Jan 30 2023 17:32:40 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['46-55'],['Female'],['Medicine'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],"['1', '2', '4']",['6'],['none'],,['Yes'],
198,['value'],[' p29'],['206'],['1410'],['2'],['Sat Feb 11 2023 02:28:36 GMT 0000 (Coordinated Universal Time)'],['Orange'],['Self driving scooter'],[' 56'],['Male'],"['Other', 'Sales']",['Associate degree'],['1'],['1'],['1'],['1'],['1'],['4'],['none'],['3'],['Yes'],"[""I don't like automated vegicles. Even scooters""]"
199,['value'],[' p267'],['297'],['1401'],['2'],['Wed Feb 15 2023 19:25:46 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['26-35'],['Male'],"['Other', 'Sales']",['High_school_degree_or_equivalent'],['1'],['0'],['0'],['0'],['0'],,['none'],,['Yes'],['no']
200,['value'],[' p265'],['32'],['4300'],['2'],['Mon Jan 30 2023 15:25:00 GMT-0800 (Pacific Standard Time)'],['Orange'],['eScooter'],['26-35'],['Male'],['Science'],['Associate degree'],['1'],['0'],['2'],['2'],"['1', '2', '3', '4', '5']",['7'],['none'],['4'],['Yes'],['I recalled that the delivery robot was white and yellow; but there was no choice for that. Closest option was orange. Please consider this when making a decision to reject my study or not. If so; let me know so I can return the study instead of rejecting the study. ']
201,['value'],[' p62'],['124'],['3210'],['2'],['Fri Feb 10 2023 19:29:51 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['46-55'],['Female'],"['Other', 'student - medical terminology']","['Other', 'Medical Transcription - May 2001; correspondence']",['1'],['1'],['2'],['2'],['0'],,['none'],,,['I thought the color on the delivery robot looked yellow.  Also; #12']
202,['value'],[' p157'],['215'],['2111'],['2'],['Fri Feb 10 2023 21:31:45 GMT-0500 (Eastern Standard Time)'],['Orange'],['self driving scooter'],['46-55'],['Male'],['Engineering'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['2'],['2'],['2'],['3'],['7'],"['Electricscooter', 'Electric_bike', 'Electric_skateboard_similar']",['7'],['Yes'],
203,['value'],[' p161'],['293'],['4311'],['2'],['Wed Feb 15 2023 19:25:34 GMT-0500 (Eastern Standard Time)'],['Orange'],['an autonomous mobility scooter'],[' 56'],['Female'],['Pharmacy'],['High_school_degree_or_equivalent'],['1'],['1'],['1'],['2'],['0'],,['none'],,['Yes'],
204,['value'],[' p229'],['169'],['1401'],['2'],['Fri Feb 10 2023 20:06:27 GMT-0600 (Central Standard Time)'],['Purple'],['scooter'],['36-45'],['Male'],['Technology'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['0'],['0'],['1'],['7'],"['Electricscooter', 'Other']",['6'],['No'],['Thanks']
205,['value'],[' p90'],['175'],['1411'],['2'],['Fri Feb 10 2023 21:11:57 GMT-0500 (Eastern Standard Time)'],['Orange'],['Sooter'],['36-45'],['Male'],"['Other', 'Finance']","[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['1'],['2'],['2'],"['1', '4']",['7'],['Other'],,['Yes'],['Interesting study; thanks for hosting.']
206,['value'],[' p50'],['319'],['3211'],['2'],['Wed Feb 15 2023 19:32:17 GMT-0500 (Eastern Standard Time)'],['Orange'],['automated scooter'],['18-25'],['Male'],['Medicine'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],"['1', '2', '4']",['6'],['Electricscooter'],['5'],['Yes'],
207,['value'],[' p121'],['208'],['2100'],['2'],['Fri Feb 10 2023 19:28:56 GMT-0700 (Mountain Standard Time)'],['Orange'],['Scooter'],['26-35'],['Female'],['Education'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['0'],['1'],['1'],['1'],['6'],['Electricscooter'],['5'],['Yes'],
208,['value'],[' p130'],['151'],['2111'],['2'],['Fri Feb 10 2023 17:56:06 GMT-0800 (Pacific Standard Time)'],['Blue'],['Scooter'],['26-35'],['Male'],['Liberal Arts'],['High_school_degree_or_equivalent'],['1'],['2'],['2'],['1'],"['1', '4']",['5'],['Electricscooter'],['7'],['Yes'],
209,['value'],[' p22'],['315'],['3201'],['2'],['Wed Feb 15 2023 19:30:05 GMT-0500 (Eastern Standard Time)'],['Blue'],['electric scooter'],[' 56'],['Female'],['Other'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['2'],['0'],['4'],['6'],['Electricscooter'],['3'],['Yes'],['This was really a fun study']
210,['value'],[' p55'],['180'],['2110'],['2'],['Fri Feb 10 2023 21:15:40 GMT-0500 (Eastern Standard Time)'],['Blue'],['Scooter'],['18-25'],['Female'],['Science'],"[""Bachelor's_degree(e.g. BA; BS)""]",['0'],['0'],['1'],['0'],['4'],['3'],['none'],['4'],['Yes'],['N/A']
211,['value'],[' p21'],['266'],['1400'],['2'],['Wed Feb 15 2023 16:25:08 GMT-0800 (Pacific Standard Time)'],['Orange'],['Self driving scooter'],['46-55'],['Male'],['Technology'],['High_school_degree_or_equivalent'],['1'],['0'],['1'],['2'],['1'],['5'],"['Electricscooter', 'Electric_bike']",['5'],['Yes'],
212,['value'],[' p228'],['104'],['1400'],['2'],['Tue Jan 31 2023 11:24:37 GMT-0700 (Mountain Standard Time)'],['Blue'],['scooter'],['26-35'],['Female'],"['Other', 'unemployed']","['Other', 'some college no degree']",['1'],['2'],['1'],['1'],"['1', '2', '4', '5']",['7'],['Electric_skateboard_similar'],['4'],['Yes'],['None; thank you.']
213,['value'],[' p163'],['204'],['1410'],['2'],['Fri Feb 10 2023 21:27:47 GMT-0500 (Eastern Standard Time)'],['Blue'],['E-Scooter'],['18-25'],['Male'],"['Other', 'Sales']",['High_school_degree_or_equivalent'],['2'],['2'],['2'],['2'],['3'],['6'],['Electric_bike'],['7'],['Yes'],"[""I would've liked for the e-bike to be on the right; like usual people follow when walking. Unless this was done for some other reason.""]"
214,['value'],[' p152'],['90'],['3200'],['2'],['Tue Jan 31 2023 10:24:14 GMT-0800 (Pacific Standard Time)'],['Green'],['scooter'],['46-55'],['Male'],['Liberal Arts'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['2'],['1'],['1'],"['1', '3']",['6'],"['Electricscooter', 'Electric_bike']",['7'],['Yes'],
215,['value'],[' p88'],['312'],['3200'],['2'],['Wed Feb 15 2023 18:29:10 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['26-35'],['Male'],['Technology'],['Associate degree'],['0'],['0'],['0'],['0'],['0'],,['Other'],,['Yes'],
216,['value'],[' p294'],['307'],['2101'],['2'],['Wed Feb 15 2023 19:26:53 GMT-0500 (Eastern Standard Time)'],['Orange'],['self-driving scooter'],[' 56'],['Female'],['Liberal Arts'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['1'],['1'],['0'],['4'],['none'],,['Yes'],"[""I thought the robot was yellow; so I picked orange since that's the closest""]"
217,['value'],[' p118'],['22'],['2110'],['2'],['Mon Jan 30 2023 16:02:30 GMT-0500 (Eastern Standard Time)'],['Orange'],['self-driving scooter'],['36-45'],['Male'],"['Other', 'Writer']","[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['1'],['0'],"['1', '4']",['5'],['none'],,['Yes'],['During the first video section of the study; during the part when circles on the video are supposed to show delivery robots and vehicles; nothing appears in the circle during the paused portion. ']
218,['value'],[' p146'],['316'],['3210'],['2'],['Wed Feb 15 2023 19:30:40 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['46-55'],['Female'],"['Other', 'N/A']",['High_school_degree_or_equivalent'],['1'],['2'],['1'],['1'],['0'],,['none'],,['Yes'],['N/A']
219,['value'],[' p13'],['129'],['4301'],['2'],['Fri Feb 10 2023 19:33:23 GMT-0600 (Central Standard Time)'],['Orange'],['segway'],['26-35'],['Female'],['Medicine'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['2'],['2'],['2'],['2'],"['1', '2', '4']",['7'],['Electricscooter'],['4'],['Yes'],['no']
220,['value'],[' p227'],['223'],['3211'],['2'],['Fri Feb 10 2023 22:32:53 GMT-0500 (Eastern Standard Time)'],['Blue'],['Self driving scooter'],['36-45'],['Male'],"['Other', 'Security']","[""Bachelor's_degree(e.g. BA; BS)""]",['2'],['2'],['2'],['2'],"['1', '2', '4']",['6'],"['Electricscooter', 'Electric_bike']",['6'],['Yes'],['No']
221,['value'],[' p250'],['174'],['1410'],['2'],['Fri Feb 10 2023 20:10:01 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['26-35'],['Male'],"['Other', 'na']",['High_school_degree_or_equivalent'],['1'],['1'],['0'],['1'],['0'],,['none'],,['Yes'],
222,['value'],[' p272'],['241'],['2101'],['2'],['Wed Feb 15 2023 19:24:45 GMT-0500 (Eastern Standard Time)'],['Orange'],['self-driving scooter'],[' 56'],['Male'],"['Other', 'N/A not a student']",['High_school_degree_or_equivalent'],['2'],['1'],['2'],['1'],['4'],['6'],['none'],,['Yes'],
223,['value'],[' p140'],['107'],['1401'],['2'],['Tue Jan 31 2023 11:26:38 GMT-0700 (Mountain Standard Time)'],['Orange'],['scooter'],['46-55'],['Female'],['Mathematics'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['2'],['2'],"['2', '4']",['7'],['none'],,['Yes'],['I thought the robot was yellow so I picked orange ']
224,['value'],[' p179'],['101'],['4311'],['2'],['Tue Jan 31 2023 13:24:29 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['46-55'],['Male'],['Technology'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['1'],['2'],['2'],['0'],,['none'],,['Yes'],
225,['value'],[' p31'],['134'],['4310'],['2'],['Fri Feb 10 2023 19:37:32 GMT-0600 (Central Standard Time)'],['Orange'],['scooter'],['18-25'],['Female'],['Science'],"[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['1'],['2'],['2'],"['1', '3']",['4'],['none'],['4'],['Yes'],
226,['value'],[' p112'],['60'],['3210'],['2'],['Mon Jan 30 2023 17:44:36 GMT-0600 (Central Standard Time)'],['Blue'],['Scooter'],['36-45'],['Female'],"['Other', 'Digital Marketer']",['Associate degree'],['1'],['2'],['1'],['0'],['1'],['7'],['Electricscooter'],['4'],['Yes'],
227,['value'],[' p232'],['250'],['3200'],['2'],['Wed Feb 15 2023 19:24:54 GMT-0500 (Eastern Standard Time)'],['Orange'],['e-scooter'],['36-45'],['Male'],"['Other', 'Retail']","[""Bachelor's_degree(e.g. BA; BS)""]",['1'],['0'],['0'],['0'],['0'],,['none'],,['Yes'],
228,['value'],[' p246'],['317'],['3211'],['2'],['Wed Feb 15 2023 17:31:13 GMT-0700 (Mountain Standard Time)'],['Orange'],['E-scooter'],['36-45'],['Male'],['Engineering'],['Doctoral_degree (e.g. PhD; EdD)'],['1'],['1'],['1'],['1'],['0'],,['none'],,['Yes'],['I have no feedback to share about this study.']
229,['value'],[' p234'],['228'],['4310'],['2'],['Wed Feb 15 2023 19:24:23 GMT-0500 (Eastern Standard Time)'],['Orange'],['Self driving scooter'],['26-35'],['Female'],['Education'],"[""Bachelor's_degree(e.g. BA; BS)""]",['0'],['0'],['0'],['0'],['0'],['1'],['Other'],['1'],['Yes'],
230,['value'],[' p42'],['197'],['4311'],['2'],['Fri Feb 10 2023 18:24:25 GMT-0800 (Pacific Standard Time)'],['Blue'],['Scooter'],['36-45'],['Male'],['Pharmacy'],['Doctoral_degree (e.g. PhD; EdD)'],['1'],['1'],['1'],['1'],['0'],,['none'],,['Yes'],
231,['value'],[' p178'],['65'],['4301'],['2'],['Mon Jan 30 2023 15:48:38 GMT-0800 (Pacific Standard Time)'],['Orange'],['self-driving scooter'],['36-45'],['Male'],['Technology'],['High_school_degree_or_equivalent'],['1'],['2'],['2'],['2'],['0'],,['none'],,['Yes'],
232,['value'],[' p277'],['77'],['1411'],['2'],['Mon Jan 30 2023 18:56:02 GMT-0500 (Eastern Standard Time)'],['Blue'],['self driving scooter'],['36-45'],['Male'],['Education'],"[""Master's_degree (e.g. MA; MS; MEd)""]",['1'],['0'],['1'],['1'],"['1', '2', '3', '4', '5']",['5'],['none'],,['Yes'],
233,['value'],[' p184'],['165'],['4311'],['2'],['Fri Feb 10 2023 21:04:47 GMT-0500 (Eastern Standard Time)'],['Orange'],['scooter'],['36-45'],['Male'],['Technology'],"[""Bachelor's_degree(e.g. BA; BS)""]",['2'],['2'],['2'],['2'],['0'],['7'],['none'],['4'],['Yes'],['no']
